movie_title,keyword,count,weighted_count,rank
인천상륙작전,시국,18,73.72944445298891,20
인천상륙작전,맥아더,24,73.14462824076614,21
인천상륙작전,목숨,22,72.75664545950761,22
인천상륙작전,제발,27,72.56978340400819,23
인천상륙작전,개봉,31,70.26128800052538,24
인천상륙작전,포화,21,63.90455184768818,25
인천상륙작전,군인,16,58.00918366844755,26
인천상륙작전,이영화,30,57.08603134626043,27
인천상륙작전,문재인,28,56.68612086240286,28
인천상륙작전,당시,16,53.1385836570717,29
인천상륙작전,국가,17,52.09864975020982,30
마스터,게이,77,313.1702769372063,1
마스터,백종원,143,293.62369170969777,2
마스터,심사,72,213.52011454361593,3
마스터,평가,50,102.19020260865572,4
마스터,두꺼비,28,91.96786444975828,5
마스터,이제,17,89.15284006172126,6
마스터,방송,37,88.29289136143596,7
마스터,본인,27,82.38430794725477,8
마스터,사람,39,81.17344880711055,9
마스터,넷플,19,61.29485530156252,10
마스터,때문,25,58.89587884087955,11
마스터,누굴,19,58.88073661730331,12
마스터,사기꾼,24,57.27106466687738,13
마스터,백씨,26,55.54516803292487,14
마스터,모자이크,24,53.77888265876765,15
마스터,댓글,18,52.59262675457255,16
마스터,기대,8,48.73772224870943,17
마스터,자격,12,48.43865121689095,18
마스터,그냥,18,41.92444705103895,19
마스터,위원,20,40.59238834362317,20
마스터,브금,9,38.91812706473424,21
마스터,웅장,7,38.81369369813036,22
마스터,가슴,8,37.07433011063627,23
마스터,셰프,18,35.65492655421107,24
마스터,영상,10,33.60854001118022,25
마스터,지금,9,33.57026197038887,26
마스터,보기,15,33.356631474331735,27
마스터,새끼,14,32.37060944552636,28
마스터,미국,5,32.216415683991116,29
마스터,설탕,7,31.713873820133383,30
청년경찰,완전,5,12.175422626446615,1
청년경찰,수사,5,11.931471805599454,2
청년경찰,원본,6,11.08378716232322,3
청년경찰,박서준,4,8.714619985366586,4
청년경찰,그거,4,8.04640364671392,5
청년경찰,제발,4,7.243720864865315,6
청년경찰,중심,3,7.158883083359672,7
청년경찰,학업,3,6.897848952390782,8
청년경찰,선서,3,6.897848952390782,9
청년경찰,액션,2,5.58351893845611,10
청년경찰,그때,3,5.54189358116161,11
청년경찰,돌라,3,5.54189358116161,12
청년경찰,자기,3,5.54189358116161,13
청년경찰,장각,3,5.54189358116161,14
청년경찰,장면,3,5.54189358116161,15
청년경찰,강하늘,3,5.54189358116161,16
청년경찰,휴대폰,3,5.54189358116161,17
청년경찰,배경화면,3,5.54189358116161,18
청년경찰,사람,2,4.772588722239782,19
청년경찰,하이,2,4.772588722239782,20
청년경찰,명예,2,4.505525936990736,21
청년경찰,브금,2,3.83258146374831,22
청년경찰,패러디,2,3.386294361119891,23
청년경찰,우리,1,3.1972245773362196,24
청년경찰,개봉,1,3.1972245773362196,25
청년경찰,박소,1,3.1972245773362196,26
청년경찰,기대,1,3.1972245773362196,27
청년경찰,이씨,1,2.386294361119891,28
청년경찰,시간,1,2.386294361119891,29
청년경찰,가장,1,2.386294361119891,30
