영화명,날짜,일별관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,1주차_관객수,2주차_관객수,2주차_감소율,3~5주차_평균감소율,총관객수,장르,런타임,관람등급,평점,투표수,인기도,배우,제작사,배급사,영상제목,업로드일,개봉일,D-day,조회수,좋아요,댓글수,그룹,코로나구분,주차,연휴효과,평점신뢰도
파묘,2024-03-26,79160,10378365,1691,6152,739951351,100264854998,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,5주차,N,정상
파묘,2024-03-27,93141,10471506,1203,3762,742004916,101006859914,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,5주차,N,정상
파묘,2024-03-28,67791,10539297,1196,3800,639659373,101646519287,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,6주차,N,정상
파묘,2024-03-29,87990,10627287,1328,4398,865997840,102512517127,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,6주차,N,정상
파묘,2024-03-30,183470,10810757,1426,5130,1830059814,104342576941,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,6주차,N,정상
파묘,2024-03-31,146534,10957291,1425,4963,1450747267,105793324208,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,6주차,N,정상
파묘,2024-04-01,46030,11003321,1242,4285,435784461,106229108669,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,6주차,N,정상
파묘,2024-04-02,38397,11041718,1259,4216,361588423,106590697092,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,6주차,N,정상
파묘,2024-04-03,42959,11084677,1110,3636,405620507,106996317599,3306929,3293441,-0.4078708675027495,-32.74452931490648,11084677,"미스터리, 공포, 스릴러",133,15,7.506,642,6.0656,"최민식, 김고은, 유해진","Showbox, MCMC, Pinetown Production","Showbox, MCMC, Pinetown Production",험한 것이 나왔다🔍 [파묘] 1차 예고편,2024-01-10,2024-02-22,D-43,3259424,11355,914,A그룹,이후,6주차,N,정상
사도,2015-09-16,250237,264692,1123,6108,1876614700,1989663700,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,1주차,Y,낮음
사도,2015-09-17,223381,488073,1190,6447,1674687200,3664350900,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,1주차,Y,낮음
사도,2015-09-18,281969,770042,1203,6661,2262167824,5926518724,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,1주차,Y,낮음
사도,2015-09-19,543047,1313089,1210,6948,4415344655,10341863379,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,1주차,Y,낮음
사도,2015-09-20,497421,1810510,1205,6718,4024137100,14366000479,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,1주차,Y,낮음
사도,2015-09-21,150543,1961053,1146,6235,1127837200,15493837679,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,1주차,Y,낮음
사도,2015-09-22,144379,2105432,1153,6215,1076471300,16570308979,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,1주차,Y,낮음
사도,2015-09-23,140417,2245849,1137,6135,1047686100,17617995079,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,2주차,Y,낮음
사도,2015-09-24,118066,2363915,809,3937,884132400,18502127479,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,2주차,Y,낮음
사도,2015-09-25,236352,2600267,832,4184,1895461591,20397589070,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,2주차,Y,낮음
사도,2015-09-26,418464,3018731,882,4628,3409102296,23806691366,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,2주차,Y,낮음
사도,2015-09-27,571788,3590519,927,4716,4741948400,28548639766,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,2주차,Y,낮음
사도,2015-09-28,671413,4261932,934,4760,5379094500,33927734266,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,2주차,Y,낮음
사도,2015-09-29,527850,4789782,914,4566,4162831800,38090566066,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,2주차,Y,낮음
사도,2015-09-30,175627,4965409,778,3789,1139431100,39229997166,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,3주차,Y,낮음
사도,2015-10-01,113073,5078482,778,3729,675674000,39905671166,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,3주차,Y,낮음
사도,2015-10-02,111232,5189714,767,3768,867308221,40772979387,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,3주차,Y,낮음
사도,2015-10-03,214853,5404567,752,3815,1716961414,42489940801,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,3주차,Y,낮음
사도,2015-10-04,166432,5570999,750,3634,1326648300,43816589101,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,3주차,Y,낮음
사도,2015-10-05,51977,5622976,703,3398,382457300,44199046401,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,3주차,Y,낮음
사도,2015-10-06,51347,5674323,732,3356,373174500,44572220901,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,3주차,Y,낮음
사도,2015-10-07,51419,5725742,721,3294,371030200,44943251101,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,4주차,Y,낮음
사도,2015-10-08,45381,5771123,416,1322,324542400,45267793501,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,4주차,Y,낮음
사도,2015-10-09,89114,5860237,429,1312,685383900,45953177401,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,4주차,Y,낮음
사도,2015-10-10,82707,5942944,471,1335,649553200,46602730601,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,4주차,Y,낮음
사도,2015-10-11,70089,6013033,464,1303,549382300,47152112901,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,4주차,Y,낮음
사도,2015-10-12,21088,6034121,413,1309,150986800,47303099701,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,4주차,Y,낮음
사도,2015-10-13,21038,6055159,416,1297,147798700,47450898401,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,4주차,Y,낮음
사도,2015-10-14,21457,6076616,424,1298,123446500,47574344901,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,5주차,Y,낮음
사도,2015-10-15,15047,6091663,354,873,106527100,47680872001,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,5주차,Y,낮음
사도,2015-10-16,18033,6109696,356,888,135826800,47816698801,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,5주차,Y,낮음
사도,2015-10-17,34209,6143905,371,954,270677600,48087376401,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,5주차,Y,낮음
사도,2015-10-18,31572,6175477,362,922,245508600,48332885001,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,5주차,Y,낮음
사도,2015-10-19,10650,6186127,352,888,76655100,48409540101,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,5주차,Y,낮음
사도,2015-10-20,11099,6197226,360,863,76513700,48486053801,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,5주차,Y,낮음
사도,2015-10-21,10905,6208131,357,859,76315000,48562368801,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,6주차,Y,낮음
사도,2015-10-22,3557,6211688,102,173,24106800,48586475601,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,6주차,Y,낮음
사도,2015-10-23,4322,6216010,106,179,31453600,48617929201,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,6주차,Y,낮음
사도,2015-10-24,6651,6222661,113,188,52978300,48670907501,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,6주차,Y,낮음
사도,2015-10-25,6389,6229050,115,192,49782600,48720690101,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,6주차,Y,낮음
사도,2015-10-26,2597,6231647,103,195,18507300,48739197401,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,6주차,Y,낮음
사도,2015-10-27,2984,6234631,109,195,20820200,48760017601,2090977,2684350,28.377787034481965,-62.22986455887454,6234631,"드라마, 역사",125,12,7.116,99,2.4321,"유아인, 송강호, 이효제",Tiger Pictures,Tiger Pictures,[사도] 메인예고편,2015-08-19,2015-09-16,D-28,52296,151,6,B그룹,이전,6주차,Y,낮음
exit,2019-07-31,489996,529215,1323,6827,3172131090,3474485190,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,1주차,N,정상
exit,2019-08-01,391904,921119,1331,7129,3184867870,6659353060,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,1주차,N,정상
exit,2019-08-02,474777,1395896,1466,7622,4202659000,10862012060,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,1주차,N,정상
exit,2019-08-03,791266,2187162,1585,8436,7014768985,17876781045,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,1주차,N,정상
exit,2019-08-04,773015,2960177,1660,8605,6839317120,24716098165,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,1주차,N,정상
exit,2019-08-05,417327,3377504,1519,8425,3390090930,28106189095,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,1주차,N,정상
exit,2019-08-06,369415,3746919,1556,8491,2984648420,31090837515,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,1주차,N,정상
exit,2019-08-07,306144,4053063,1315,6267,2470703740,33561541255,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,2주차,N,정상
exit,2019-08-08,277731,4330794,1339,6439,2239913070,35801454325,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,2주차,N,정상
exit,2019-08-09,318642,4649436,1367,6859,2811360574,38612814899,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,2주차,N,정상
exit,2019-08-10,596628,5246064,1465,7541,5284685353,43897500252,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,2주차,N,정상
exit,2019-08-11,532463,5778527,1442,7423,4706292650,48603792902,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,2주차,N,정상
exit,2019-08-12,211799,5990326,1336,7073,1718375900,50322168802,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,2주차,N,정상
exit,2019-08-13,196572,6186898,1365,7063,1578158420,51900327222,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,2주차,N,정상
exit,2019-08-14,201354,6388252,1070,5071,1623147660,53523474882,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,3주차,N,정상
exit,2019-08-15,392871,6781123,1029,4772,3401752680,56925227562,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,3주차,N,정상
exit,2019-08-16,199787,6980910,1010,4825,1752178510,58677406072,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,3주차,N,정상
exit,2019-08-17,308601,7289511,1032,4899,2715811280,61393217352,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,3주차,N,정상
exit,2019-08-18,259257,7548768,1042,4788,2277728650,63670946002,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,3주차,N,정상
exit,2019-08-19,99632,7648400,987,4596,805831910,64476777912,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,3주차,N,정상
exit,2019-08-20,94910,7743310,1017,4610,765727160,65242505072,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,3주차,N,정상
exit,2019-08-21,82331,7825641,782,3380,659824370,65902329442,3707700,2439979,-34.19157429133964,-40.3506529240036,9255827,"액션, 코미디",103,12,7.612,291,3.7045,"조정석, 윤아, 고두심","Filmmaker R&K, filmK, CJ Entertainment","Filmmaker R&K, filmK, CJ Entertainment",'엑시트' 메인예고편,2019-07-08,2019-07-31,D-23,4404475,4647,693,B그룹,이전,4주차,N,정상
