date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,show_efficiency,screen_share,movie_name
2023-01-17,7.0,7.0,1.0,OLD,20227762.0,올빼미,2022-11-23,20835380.0,1.2,-1354097.0,-6.1,32787033384.0,2008,-134.0,-6.3,3301784,238.0,345.0,5.820289855072463,7.933333333333334,the_night_owl
2020-01-22,1.0,1.0,37.0,OLD,20180939.0,남산의 부장들,2020-01-22,2048853040.0,56.1,2046630040.0,92066.1,2089286040.0,252058,251811.0,101947.8,252058,1363.0,7286.0,34.59483941806204,45.43333333333333,the_man_standing_next
2020-01-23,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,2774779700.0,55.6,725926660.0,35.4,4864065740.0,334864,82806.0,32.9,586922,1380.0,7588.0,44.13073273589879,46.0,the_man_standing_next
2020-01-24,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,4872825430.0,54.7,2098045730.0,75.6,9736891170.0,535123,200259.0,59.8,1122045,1563.0,8784.0,60.920195810564664,52.1,the_man_standing_next
2020-01-25,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,6413286040.0,55.1,1540460610.0,31.6,16150177210.0,693992,158869.0,29.7,1816037,1617.0,9054.0,76.65032030041971,53.900000000000006,the_man_standing_next
2020-01-26,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,7106650480.0,54.4,693364440.0,10.8,23256827690.0,782927,88935.0,12.8,2598964,1659.0,9261.0,84.54022243818162,55.300000000000004,the_man_standing_next
2020-01-27,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,5535386690.0,51.3,-1571263790.0,-22.1,28792214380.0,621378,-161549.0,-20.6,3220342,1615.0,8914.0,69.70809961857752,53.833333333333336,the_man_standing_next
2020-01-28,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,1508483910.0,50.0,-4026902780.0,-72.7,30300698290.0,187486,-433892.0,-69.8,3407828,1439.0,7804.0,24.02434648898001,47.96666666666667,the_man_standing_next
2020-01-29,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,1301071800.0,46.2,-207412110.0,-13.7,31601770090.0,211957,24471.0,13.1,3619785,1462.0,7520.0,28.185771276595744,48.733333333333334,the_man_standing_next
2020-01-30,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,945073180.0,44.1,-355998620.0,-27.4,32546843270.0,118078,-93879.0,-44.3,3737863,1383.0,7262.0,16.259708069402368,46.1,the_man_standing_next
2020-01-31,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,1124047950.0,46.8,178974770.0,18.9,33670891220.0,130871,12793.0,10.8,3868734,1362.0,7355.0,17.79347382732835,45.4,the_man_standing_next
2020-02-01,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,1888602720.0,47.5,764554770.0,68.0,35559493940.0,214004,83133.0,63.5,4082738,1384.0,7542.0,28.37496685229382,46.13333333333333,the_man_standing_next
2020-02-02,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,1438625680.0,45.8,-449977040.0,-23.8,36998119620.0,163169,-50835.0,-23.8,4245907,1353.0,7300.0,22.351917808219177,45.1,the_man_standing_next
2020-02-03,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,458960110.0,41.4,-979665570.0,-68.1,37457079730.0,56645,-106524.0,-65.3,4302552,1332.0,6290.0,9.00556438791733,44.4,the_man_standing_next
2020-02-04,1.0,1.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,398133680.0,40.7,-60826430.0,-13.3,37855213410.0,48874,-7771.0,-13.7,4351426,1319.0,6081.0,8.037164939976977,43.96666666666667,the_man_standing_next
2020-02-05,3.0,3.0,-2.0,OLD,20180939.0,남산의 부장들,2020-01-22,280839300.0,14.7,-117294380.0,-29.5,38136052710.0,34549,-14325.0,-29.3,4385975,814.0,3359.0,10.28550163739208,27.133333333333333,the_man_standing_next
2020-02-06,3.0,3.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,241043560.0,14.2,-39795740.0,-14.2,38377096270.0,29666,-4883.0,-14.1,4415641,800.0,3194.0,9.28804007514089,26.666666666666668,the_man_standing_next
2020-02-07,3.0,3.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,288503120.0,14.7,47459560.0,19.7,38665599390.0,32676,3010.0,10.1,4448317,814.0,3216.0,10.16044776119403,27.133333333333333,the_man_standing_next
2020-02-08,3.0,3.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,596467600.0,15.7,307964480.0,106.7,39262066990.0,66463,33787.0,103.4,4514780,837.0,3328.0,19.970853365384617,27.900000000000002,the_man_standing_next
2020-02-09,3.0,3.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,539083260.0,15.2,-57384340.0,-9.6,39801150250.0,60064,-6399.0,-9.6,4574844,835.0,3237.0,18.555452579548966,27.833333333333332,the_man_standing_next
2020-02-10,3.0,3.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,204592020.0,14.9,-334491240.0,-62.0,40005742270.0,25189,-34875.0,-58.1,4600033,771.0,2916.0,8.638203017832648,25.7,the_man_standing_next
2020-02-11,3.0,3.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,196927370.0,14.0,-7664650.0,-3.7,40202669640.0,24195,-994.0,-3.9,4624228,790.0,2948.0,8.207259158751697,26.333333333333332,the_man_standing_next
2020-02-12,4.0,4.0,-1.0,OLD,20180939.0,남산의 부장들,2020-01-22,123441660.0,5.0,-73485710.0,-37.3,40326111300.0,15288,-8907.0,-36.8,4639516,556.0,1285.0,11.89727626459144,18.53333333333333,the_man_standing_next
2020-02-13,5.0,5.0,-1.0,OLD,20180939.0,남산의 부장들,2020-01-22,100589730.0,4.3,-22851930.0,-18.5,40426701030.0,12477,-2811.0,-18.4,4651993,541.0,1172.0,10.645904436860068,18.033333333333335,the_man_standing_next
2020-02-14,5.0,5.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,135782320.0,4.4,35192590.0,35.0,40562483350.0,15453,2976.0,23.9,4667446,556.0,1190.0,12.985714285714286,18.53333333333333,the_man_standing_next
2020-02-15,6.0,6.0,-1.0,OLD,20180939.0,남산의 부장들,2020-01-22,231859970.0,4.3,96077650.0,70.8,40794343320.0,26252,10799.0,69.9,4693698,548.0,1125.0,23.33511111111111,18.266666666666666,the_man_standing_next
2020-02-16,6.0,6.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,213728320.0,4.3,-18131650.0,-7.8,41008071640.0,24301,-1951.0,-7.4,4717999,525.0,1070.0,22.71121495327103,17.5,the_man_standing_next
2020-02-17,5.0,5.0,1.0,OLD,20180939.0,남산의 부장들,2020-01-22,75694380.0,4.3,-138033940.0,-64.6,41083766020.0,9399,-14902.0,-61.3,4727398,538.0,1088.0,8.638786764705882,17.933333333333334,the_man_standing_next
2020-02-18,5.0,5.0,0.0,OLD,20180939.0,남산의 부장들,2020-01-22,68233130.0,3.8,-7461250.0,-9.9,41151999150.0,8472,-927.0,-9.9,4735870,532.0,1068.0,7.932584269662922,17.733333333333334,the_man_standing_next
2020-02-19,5.833333333333333,5.833333333333333,0.16666666666666666,,,,,57374435.0,,,,,7124,,,4742994,459.0,912.5,7.807123287671233,15.299999999999999,the_man_standing_next
2020-02-20,6.666666666666667,6.666666666666667,0.3333333333333333,,,,,46515740.0,,,,,5775,,,4748769,386.0,757.0,7.628797886393659,12.866666666666667,the_man_standing_next
2020-02-21,7.5,7.5,0.5,,,,,35657045.0,,,,,4427,,,4753196,313.0,601.5,7.359933499584373,10.433333333333334,the_man_standing_next
2020-02-22,8.333333333333334,8.333333333333334,0.6666666666666666,,,,,24798350.0,,,,,3079,,,4756275,240.0,446.0,6.903587443946188,8.0,the_man_standing_next
2020-02-23,9.166666666666666,9.166666666666666,0.8333333333333333,,,,,13939655.0,,,,,1730,,,4758005,167.0,290.5,5.955249569707401,5.566666666666667,the_man_standing_next
2020-02-24,10.0,10.0,1.0,OLD,20180939.0,남산의 부장들,2020-01-22,3080960.0,0.5,-5089720.0,-62.3,41209709750.0,382,-526.0,-57.9,4758387,94.0,135.0,2.8296296296296295,3.1333333333333333,the_man_standing_next
2022-06-29,2.0,2.0,0.0,NEW,20209654.0,헤어질 결심,2022-06-29,943860670.0,25.1,943860670.0,100.0,1036627670.0,114589,114589.0,100.0,114589,1374.0,5512.0,20.789005805515238,45.800000000000004,decision_to_leave
2022-06-30,2.0,2.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,609048570.0,20.0,-334812100.0,-35.5,1645676240.0,63121,-51468.0,-44.9,177710,1318.0,5186.0,12.171423062090243,43.93333333333334,decision_to_leave
2022-07-01,2.0,2.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,788079010.0,17.3,179030440.0,29.4,2433755250.0,76354,13233.0,21.0,254064,1265.0,5032.0,15.17368839427663,42.16666666666667,decision_to_leave
2022-07-02,2.0,2.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,1385316180.0,15.7,597237170.0,75.8,3819071430.0,132535,56181.0,73.6,386599,1165.0,4466.0,29.676444245409762,38.83333333333333,decision_to_leave
2022-07-03,2.0,2.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,1155001740.0,14.6,-230314440.0,-16.6,4974073170.0,111270,-21265.0,-16.0,497869,1119.0,4187.0,26.575113446381657,37.3,decision_to_leave
2022-07-04,2.0,2.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,494716790.0,17.7,-660284950.0,-57.2,5468789960.0,49558,-61712.0,-55.5,547427,1066.0,4051.0,12.233522587015552,35.53333333333333,decision_to_leave
2022-07-05,2.0,2.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,557948840.0,17.5,63232050.0,12.8,6026738800.0,55868,6310.0,12.7,603295,1079.0,4064.0,13.747047244094489,35.96666666666667,decision_to_leave
2022-07-06,3.0,3.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,336628140.0,5.8,-221320700.0,-39.7,6363366940.0,33570,-22298.0,-39.9,636865,595.0,1350.0,24.866666666666667,19.833333333333332,decision_to_leave
2022-07-07,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,342604220.0,8.9,5976080.0,1.8,6705971160.0,33710,140.0,0.4,670575,619.0,1390.0,24.25179856115108,20.633333333333333,decision_to_leave
2022-07-08,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,471953140.0,8.9,129348920.0,37.8,7177924300.0,43823,10113.0,30.0,714398,654.0,1472.0,29.771059782608695,21.8,decision_to_leave
2022-07-09,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,893376640.0,8.0,421423500.0,89.3,8071300940.0,81522,37699.0,86.0,795920,742.0,1598.0,51.015018773466835,24.73333333333333,decision_to_leave
2022-07-10,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,853725820.0,8.8,-39650820.0,-4.4,8925026760.0,79032,-2490.0,-3.1,874952,751.0,1626.0,48.60516605166052,25.033333333333335,decision_to_leave
2022-07-11,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,430485110.0,15.0,-423240710.0,-49.6,9355511870.0,41861,-37171.0,-47.0,916813,677.0,1763.0,23.74418604651163,22.566666666666666,decision_to_leave
2022-07-12,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,437078190.0,17.0,6593080.0,1.5,9792590060.0,42230,369.0,0.9,959043,720.0,1815.0,23.267217630853995,24.0,decision_to_leave
2022-07-13,4.0,4.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,343059200.0,11.2,-94018990.0,-21.5,10135649260.0,34876,-7354.0,-17.4,993919,723.0,1520.0,22.944736842105264,24.099999999999998,decision_to_leave
2022-07-14,3.0,3.0,1.0,OLD,20209654.0,헤어질 결심,2022-06-29,372682510.0,14.1,29623310.0,8.6,10508331770.0,35782,906.0,2.6,1029701,758.0,1620.0,22.087654320987653,25.266666666666666,decision_to_leave
2022-07-15,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,525001430.0,14.2,152318920.0,40.9,11033333200.0,47915,12133.0,33.9,1077616,806.0,1790.0,26.768156424581004,26.866666666666667,decision_to_leave
2022-07-16,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,900233000.0,12.2,375231570.0,71.5,11933566200.0,82263,34348.0,71.7,1159879,874.0,2074.0,39.66393442622951,29.133333333333333,decision_to_leave
2022-07-17,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,841128830.0,12.8,-59104170.0,-6.6,12774695030.0,77043,-5220.0,-6.3,1236922,848.0,2058.0,37.43586005830904,28.26666666666667,decision_to_leave
2022-07-18,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,373457240.0,16.2,-467671590.0,-55.6,13148152270.0,35928,-41115.0,-53.4,1272850,855.0,2129.0,16.87552841709723,28.499999999999996,decision_to_leave
2022-07-19,3.0,3.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,384741950.0,15.7,11284710.0,3.0,13532894220.0,37297,1369.0,3.8,1310147,864.0,2156.0,17.299165120593692,28.799999999999997,decision_to_leave
2022-07-20,4.0,4.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,218398688.0,5.1,-166343262.0,-43.2,13751292908.0,21092,-16205.0,-43.4,1331239,494.0,867.0,24.327566320645907,16.466666666666665,decision_to_leave
2022-07-21,4.0,4.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,256436916.0,7.8,38038228.0,17.4,14007729824.0,24710,3618.0,17.2,1355949,642.0,1068.0,23.136704119850187,21.4,decision_to_leave
2022-07-22,4.0,4.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,347943058.0,8.2,91506142.0,35.7,14355672882.0,31656,6946.0,28.1,1387605,647.0,1140.0,27.768421052631577,21.566666666666666,decision_to_leave
2022-07-23,4.0,4.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,587592603.0,6.9,239649545.0,68.9,14943265485.0,53054,21398.0,67.6,1440659,654.0,1212.0,43.773927392739274,21.8,decision_to_leave
2022-07-24,4.0,4.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,556555056.0,6.7,-31037547.0,-5.3,15499820541.0,50467,-2587.0,-4.9,1491126,664.0,1210.0,41.708264462809915,22.133333333333333,decision_to_leave
2022-07-25,4.0,4.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,283500303.0,9.3,-273054753.0,-49.1,15783320844.0,27435,-23032.0,-45.6,1518561,666.0,1335.0,20.55056179775281,22.2,decision_to_leave
2022-07-26,4.0,4.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,278367179.0,9.8,-5133124.0,-1.8,16061688023.0,27098,-337.0,-1.2,1545659,672.0,1371.0,19.76513493800146,22.400000000000002,decision_to_leave
2022-07-27,5.0,5.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,184887746.0,3.4,-93479433.0,-33.6,16246575769.0,22087,-5011.0,-18.5,1567746,398.0,671.0,32.91654247391952,13.266666666666666,decision_to_leave
2022-07-28,6.0,6.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,167031737.0,3.5,-17856009.0,-9.7,16413607506.0,15820,-6267.0,-28.4,1583566,392.0,658.0,24.04255319148936,13.066666666666665,decision_to_leave
2022-07-29,6.0,6.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,227221677.0,3.6,60189940.0,36.0,16640829183.0,20546,4726.0,29.9,1604112,418.0,719.0,28.57579972183588,13.933333333333334,decision_to_leave
2022-07-30,6.0,6.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,338627537.0,2.9,111405860.0,49.0,16979456720.0,30453,9907.0,48.2,1634565,421.0,742.0,41.04177897574124,14.033333333333333,decision_to_leave
2022-07-31,6.0,6.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,300481783.0,2.7,-38145754.0,-11.3,17279938503.0,27313,-3140.0,-10.3,1661878,440.0,740.0,36.90945945945946,14.666666666666666,decision_to_leave
2022-08-01,6.0,6.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,190364696.0,2.8,-110117087.0,-36.6,17470303199.0,18220,-9093.0,-33.3,1680098,411.0,751.0,24.26098535286285,13.700000000000001,decision_to_leave
2022-08-02,6.0,6.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,190209473.0,3.1,-155223.0,-0.1,17660512672.0,18263,43.0,0.2,1698361,412.0,752.0,24.28590425531915,13.733333333333334,decision_to_leave
2022-08-03,7.0,7.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,104273297.0,1.5,-85936176.0,-45.2,17764785969.0,9827,-8436.0,-46.2,1708188,255.0,410.0,23.96829268292683,8.5,decision_to_leave
2022-08-04,6.0,6.0,1.0,OLD,20209654.0,헤어질 결심,2022-06-29,107314159.0,2.0,3040862.0,2.9,17872100128.0,10209,382.0,3.9,1718397,265.0,415.0,24.6,8.833333333333334,decision_to_leave
2022-08-05,6.0,6.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,142017614.0,2.3,34703455.0,32.3,18014117742.0,13226,3017.0,29.6,1731623,265.0,432.0,30.61574074074074,8.833333333333334,decision_to_leave
2022-08-06,7.0,7.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,201851173.0,1.9,59833559.0,42.1,18215968915.0,18001,4775.0,36.1,1749624,278.0,438.0,41.098173515981735,9.266666666666666,decision_to_leave
2022-08-07,6.0,6.0,1.0,OLD,20209654.0,헤어질 결심,2022-06-29,169174033.0,1.7,-32677140.0,-16.2,18385142948.0,15203,-2798.0,-15.5,1764827,266.0,426.0,35.68779342723005,8.866666666666667,decision_to_leave
2022-08-08,5.0,5.0,1.0,OLD,20209654.0,헤어질 결심,2022-06-29,87074396.0,2.6,-82099637.0,-48.5,18472217344.0,8256,-6947.0,-45.7,1773083,257.0,443.0,18.636568848758465,8.566666666666666,decision_to_leave
2022-08-09,5.0,5.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,74363000.0,2.5,-12711396.0,-14.6,18546580344.0,7025,-1231.0,-14.9,1780108,270.0,452.0,15.54203539823009,9.0,decision_to_leave
2022-08-10,7.0,7.0,-2.0,OLD,20209654.0,헤어질 결심,2022-06-29,40394099.0,0.9,-33968901.0,-45.7,18586974443.0,3916,-3109.0,-44.3,1784024,160.0,219.0,17.881278538812786,5.333333333333334,decision_to_leave
2022-08-11,8.0,8.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,42201119.0,1.1,1807020.0,4.5,18629175562.0,4040,124.0,3.2,1788064,164.0,224.0,18.035714285714285,5.466666666666667,decision_to_leave
2022-08-12,7.0,7.0,1.0,OLD,20209654.0,헤어질 결심,2022-06-29,55674459.0,1.1,13473340.0,31.9,18684850021.0,5102,1062.0,26.3,1793166,177.0,240.0,21.258333333333333,5.8999999999999995,decision_to_leave
2022-08-13,9.0,9.0,-2.0,OLD,20209654.0,헤어질 결심,2022-06-29,77488055.0,0.8,21813596.0,39.2,18762338076.0,6889,1787.0,35.0,1800055,177.0,235.0,29.314893617021276,5.8999999999999995,decision_to_leave
2022-08-14,9.0,9.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,84606718.0,0.7,7118663.0,9.2,18846944794.0,7657,768.0,11.1,1807712,185.0,237.0,32.30801687763713,6.166666666666667,decision_to_leave
2022-08-15,9.0,9.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,74959252.0,0.7,-9647466.0,-11.4,18921904046.0,6886,-771.0,-10.1,1814598,176.0,231.0,29.80952380952381,5.866666666666666,decision_to_leave
2022-08-16,8.0,8.0,1.0,OLD,20209654.0,헤어질 결심,2022-06-29,40298617.0,1.3,-34660635.0,-46.2,18962202663.0,3878,-3008.0,-43.7,1818476,175.0,250.0,15.512,5.833333333333333,decision_to_leave
2022-08-17,9.0,9.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,29231858.0,0.9,-11066759.0,-27.5,18991434521.0,2856,-1022.0,-26.4,1821332,134.0,192.0,14.875,4.466666666666667,decision_to_leave
2022-08-18,9.0,9.0,0.0,OLD,20209654.0,헤어질 결심,2022-06-29,26965998.0,1.0,-2265860.0,-7.8,19018400519.0,2656,-200.0,-7.0,1823988,133.0,187.0,14.203208556149733,4.433333333333334,decision_to_leave
2022-08-19,8.0,8.0,1.0,OLD,20209654.0,헤어질 결심,2022-06-29,31056578.0,1.0,4090580.0,15.2,19049457097.0,2850,194.0,7.3,1826838,144.0,205.0,13.902439024390244,4.8,decision_to_leave
2022-08-20,10.0,10.0,-2.0,OLD,20209654.0,헤어질 결심,2022-06-29,49939759.0,0.7,18883181.0,60.8,19099396856.0,4568,1718.0,60.3,1831406,135.0,197.0,23.18781725888325,4.5,decision_to_leave
2022-08-21,9.0,9.0,0.5,,,,,37676788.0,,,,,3514,,,1834920,138.0,207.0,16.97584541062802,4.6,decision_to_leave
2022-08-22,8.0,8.0,3.0,OLD,20209654.0,헤어질 결심,2022-06-29,25413817.0,1.3,-16814180.0,-39.8,19167038670.0,2461,-1452.0,-37.1,1837381,141.0,217.0,11.341013824884792,4.7,decision_to_leave
2022-08-23,9.0,9.0,-1.0,OLD,20209654.0,헤어질 결심,2022-06-29,27041797.0,1.5,1627980.0,6.4,19194080467.0,2608,147.0,6.0,1839989,144.0,222.0,11.747747747747749,4.8,decision_to_leave
2022-08-24,8.0,8.0,1.0,OLD,20209654.0,헤어질 결심,2022-06-29,16287900.0,0.7,-10753897.0,-39.8,19210368367.0,1616,-992.0,-38.0,1841605,96.0,133.0,12.150375939849624,3.2,decision_to_leave
2022-08-25,8.5,8.5,1.5,,,,,18192500.0,,,,,1682,,,1843287,96.5,132.5,12.69433962264151,3.216666666666667,decision_to_leave
2022-08-26,9.0,9.0,2.0,OLD,20209654.0,헤어질 결심,2022-06-29,20097100.0,0.8,4402602.0,28.1,19246159965.0,1748,264.0,17.8,1845035,97.0,132.0,13.242424242424242,3.2333333333333334,decision_to_leave
2022-08-27,8.666666666666666,8.666666666666666,3.0,,,,,18109266.333333332,,,,,1624,,,1846659,94.66666666666667,132.0,12.303030303030303,3.155555555555556,decision_to_leave
2022-08-28,8.333333333333334,8.333333333333334,4.0,,,,,16121432.666666666,,,,,1501,,,1848160,92.33333333333333,132.0,11.371212121212121,3.0777777777777775,decision_to_leave
2022-08-29,8.0,8.0,5.0,OLD,20209654.0,헤어질 결심,2022-06-29,14133599.0,1.0,-13099697.0,-48.1,19316757857.0,1377,-963.0,-41.2,1849537,90.0,132.0,10.431818181818182,3.0,decision_to_leave
2022-08-30,10.0,10.0,-2.0,OLD,20209654.0,헤어질 결심,2022-06-29,15243500.0,1.0,1109901.0,7.9,19332001357.0,1450,73.0,5.3,1850987,93.0,129.0,11.24031007751938,3.1,decision_to_leave
